station_appa,date,hour,CO,NO2,O3,PM10,PM2.5,SO2,geometry_appa,AQI,EAQI,station_weather,elevation,temperature,precipitation,winds_spd,winds_dir,geometry_weather,power_area_50,power_area_1000,power_area_2500,week_day
Monte Gaza,2013-12-25,12,,1.0,81.0,1.0,,,POINT (10.95804 46.08253),20.5,fair,T0189,252,8.325000000000001,0.65,,,POINT (10.98027751 46.06526249),0.06236033566108007,0.7691108064866541,76.42047750470711,wednesday
Monte Gaza,2013-12-25,13,,1.0,80.0,1.0,,,POINT (10.95804 46.08253),20.0,good,T0189,252,8.275,0.7,,,POINT (10.98027751 46.06526249),0.052385939013035385,0.6460932478274364,64.10040188112413,wednesday
Monte Gaza,2013-12-25,14,,1.0,80.0,1.0,,,POINT (10.95804 46.08253),20.0,good,T0189,252,8.275,0.45,,,POINT (10.98027751 46.06526249),0.04812616387337058,0.5935560211049039,55.501624189660106,wednesday
Monte Gaza,2013-12-25,15,,2.0,79.0,1.0,,,POINT (10.95804 46.08253),19.75,good,T0189,252,8.225,0.2,,,POINT (10.98027751 46.06526249),0.047160148510242084,0.581641831626319,59.724064750176495,wednesday
Monte Gaza,2013-12-25,16,,2.0,78.0,1.0,,,POINT (10.95804 46.08253),19.5,good,T0189,252,8.225,0.35000000000000003,,,POINT (10.98027751 46.06526249),0.04963919972067039,0.6122167965549349,58.54993550922447,wednesday
Monte Gaza,2013-12-25,17,,2.0,78.0,1.0,,,POINT (10.95804 46.08253),19.5,good,T0189,252,8.1,0.25,,,POINT (10.98027751 46.06526249),0.05611033472998138,0.6920274616697704,65.89164139473849,wednesday
Monte Gaza,2013-12-25,18,,2.0,78.0,1.0,,,POINT (10.95804 46.08253),19.5,good,T0189,252,8.1,0.65,,,POINT (10.98027751 46.06526249),0.05806564245810056,0.7161429236499067,82.3594024928655,wednesday
Monte Gaza,2013-12-25,19,,3.0,76.0,0.0,,,POINT (10.95804 46.08253),19.0,good,T0189,252,8.05,0.25,,,POINT (10.98027751 46.06526249),0.0610684362197393,0.7531773800434514,79.53431140731954,wednesday
Monte Gaza,2013-12-25,20,,2.0,76.0,0.0,,,POINT (10.95804 46.08253),19.0,good,T0189,252,7.975,0.35000000000000003,,,POINT (10.98027751 46.06526249),0.06371042690875232,0.785761931874612,84.76624478032045,wednesday
Monte Gaza,2013-12-25,21,,2.0,76.0,0.0,,,POINT (10.95804 46.08253),19.0,good,T0189,252,7.9,0.55,,,POINT (10.98027751 46.06526249),0.05141992551210429,0.6341790813159529,61.23703449707027,wednesday
Monte Gaza,2013-12-25,22,,3.0,74.0,0.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,7.825,0.75,,,POINT (10.98027751 46.06526249),0.057879422253258844,0.7138462077901923,66.1566110758093,wednesday
Monte Gaza,2013-12-25,23,,3.0,74.0,0.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,7.375,1.2999999999999998,,,POINT (10.98027751 46.06526249),0.051885474394785844,0.6399208508690255,66.69954062923135,wednesday
Monte Gaza,2013-12-26,1,,3.0,74.0,1.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,6.925,1.25,,,POINT (10.98027751 46.06526249),0.04022346368715084,0.49608938547486037,40.132092215696595,thursday
Monte Gaza,2013-12-26,2,,2.0,75.0,2.0,,,POINT (10.95804 46.08253),18.75,good,T0189,252,6.65,1.0,,,POINT (10.98027751 46.06526249),0.03651070763500931,0.4502987274984481,18.480826049992245,thursday
Monte Gaza,2013-12-26,3,,2.0,76.0,2.0,,,POINT (10.95804 46.08253),19.0,good,T0189,252,6.55,0.7,,,POINT (10.98027751 46.06526249),0.034881284916201113,0.4302025139664804,8.801481220250821,thursday
Monte Gaza,2013-12-26,4,,2.0,78.0,2.0,,,POINT (10.95804 46.08253),19.5,good,T0189,252,6.675,0.55,,,POINT (10.98027751 46.06526249),0.034916201117318434,0.430633147113594,7.929736503939608,thursday
Monte Gaza,2013-12-26,5,,1.0,79.0,2.0,,,POINT (10.95804 46.08253),19.75,good,T0189,252,6.525,1.45,,,POINT (10.98027751 46.06526249),0.035824022346368715,0.44182960893854756,14.403696890240266,thursday
Monte Gaza,2013-12-26,6,,1.0,81.0,2.0,,,POINT (10.95804 46.08253),20.5,fair,T0189,252,7.025,0.55,,,POINT (10.98027751 46.06526249),0.03825651769087523,0.47183038485412787,17.806719779366144,thursday
Monte Gaza,2013-12-26,7,,1.0,82.0,2.0,,,POINT (10.95804 46.08253),21.0,fair,T0189,252,7.0,0.4,,,POINT (10.98027751 46.06526249),0.041817970204841716,0.5157549658597145,31.664484892682175,thursday
Monte Gaza,2013-12-26,8,,1.0,82.0,2.0,,,POINT (10.95804 46.08253),21.0,fair,T0189,252,6.225,1.1,,,POINT (10.98027751 46.06526249),0.04549580959031657,0.5611149849472377,45.30022765834006,thursday
Monte Gaza,2013-12-26,9,,1.0,82.0,2.0,,,POINT (10.95804 46.08253),21.0,fair,T0189,252,5.475,1.15,,,POINT (10.98027751 46.06526249),0.04710195530726258,0.5809241154562385,55.5902616427672,thursday
Monte Gaza,2013-12-26,10,,1.0,82.0,2.0,,,POINT (10.95804 46.08253),21.0,fair,T0189,252,5.15,1.15,,,POINT (10.98027751 46.06526249),0.05588919925512104,0.6893001241464929,57.33564793085327,thursday
Monte Gaza,2013-12-26,11,,1.0,80.0,2.0,,,POINT (10.95804 46.08253),20.0,good,T0189,252,4.925,0.55,,,POINT (10.98027751 46.06526249),0.060300280260707634,0.7437034565487276,59.97010817596877,thursday
Monte Gaza,2013-12-26,12,,1.0,80.0,2.0,,,POINT (10.95804 46.08253),20.0,good,T0189,252,5.05,0.85,,,POINT (10.98027751 46.06526249),0.06293063268156425,0.7761444697392925,66.21217891830378,thursday
Monte Gaza,2013-12-26,13,,1.0,82.0,2.0,,,POINT (10.95804 46.08253),21.0,fair,T0189,252,5.325,0.9,,,POINT (10.98027751 46.06526249),0.057611732309124766,0.7105446984792053,61.41038582946237,thursday
Monte Gaza,2013-12-26,14,,1.0,86.0,2.0,,,POINT (10.95804 46.08253),23.0,fair,T0189,252,5.35,0.8,,,POINT (10.98027751 46.06526249),0.055633148044692736,0.6861421592178772,49.87035354313096,thursday
Monte Gaza,2013-12-26,15,,1.0,89.0,2.0,,,POINT (10.95804 46.08253),24.5,fair,T0189,252,5.375,0.6,,,POINT (10.98027751 46.06526249),0.05344506517690875,0.6591558038485412,35.52818415472413,thursday
Monte Gaza,2013-12-26,16,,1.0,90.0,2.0,,,POINT (10.95804 46.08253),25.0,fair,T0189,252,5.525,0.25,,,POINT (10.98027751 46.06526249),0.05217644227188081,0.64350945468653,38.47178910698416,thursday
Monte Gaza,2013-12-26,17,,1.0,91.0,2.0,,,POINT (10.95804 46.08253),25.5,fair,T0189,252,5.825,0.0,,,POINT (10.98027751 46.06526249),0.05807728119180633,0.7162864680322781,55.078725104881045,thursday
Monte Gaza,2013-12-26,18,,1.0,92.0,2.0,,,POINT (10.95804 46.08253),26.0,fair,T0189,252,6.025,0.0,,,POINT (10.98027751 46.06526249),0.06774906936685289,0.8355718555245188,72.90762192420017,thursday
Monte Gaza,2013-12-26,19,,1.0,93.0,2.0,,,POINT (10.95804 46.08253),26.5,fair,T0189,252,5.75,0.1,,,POINT (10.98027751 46.06526249),0.06983628165735567,0.8613141404407201,78.00844944608266,thursday
Monte Gaza,2013-12-26,20,,1.0,94.0,2.0,,,POINT (10.95804 46.08253),27.0,fair,T0189,252,6.275,0.0,,,POINT (10.98027751 46.06526249),0.0576233696461825,0.7106882256362508,57.41719410100525,thursday
Monte Gaza,2013-12-26,21,,1.0,93.0,2.0,,,POINT (10.95804 46.08253),26.5,fair,T0189,252,6.675,0.0,,,POINT (10.98027751 46.06526249),0.06166589013035381,0.7605459782743638,69.12541149241379,thursday
Monte Gaza,2013-12-26,22,,2.0,81.0,2.0,,,POINT (10.95804 46.08253),20.5,fair,T0189,252,7.225,0.0,,,POINT (10.98027751 46.06526249),0.056994878491620105,0.7029368347299814,56.19096932196961,thursday
Monte Gaza,2013-12-26,23,,1.0,81.0,3.0,,,POINT (10.95804 46.08253),20.5,fair,T0189,252,7.725,0.0,,,POINT (10.98027751 46.06526249),0.05011638733705773,0.6181021104903786,48.2053725167899,thursday
Monte Gaza,2013-12-27,1,,1.0,80.0,5.0,,,POINT (10.95804 46.08253),20.0,good,T0189,252,7.975,0.0,,,POINT (10.98027751 46.06526249),0.03830307262569833,0.47240456238361267,12.534571185162505,friday
Monte Gaza,2013-12-27,2,,2.0,78.0,5.0,,,POINT (10.95804 46.08253),19.5,good,T0189,252,8.425,0.0,,,POINT (10.98027751 46.06526249),0.03530027932960894,0.43537011173184365,10.396720469967338,friday
Monte Gaza,2013-12-27,3,,1.0,78.0,5.0,,,POINT (10.95804 46.08253),19.5,good,T0189,252,8.75,0.0,,,POINT (10.98027751 46.06526249),0.03461359404096834,0.42690099317194286,6.539486364925426,friday
Monte Gaza,2013-12-27,4,,1.0,81.0,5.0,,,POINT (10.95804 46.08253),20.5,fair,T0189,252,9.025,0.0,,,POINT (10.98027751 46.06526249),0.033903631284916205,0.41814478584729986,8.767303386720728,friday
Monte Gaza,2013-12-27,5,,1.0,82.0,5.0,,,POINT (10.95804 46.08253),21.0,fair,T0189,252,9.375,0.0,,,POINT (10.98027751 46.06526249),0.03610335195530726,0.44527467411545624,11.865114779176697,friday
Monte Gaza,2013-12-27,6,,1.0,84.0,5.0,,,POINT (10.95804 46.08253),22.0,fair,T0189,252,9.225,0.0,,,POINT (10.98027751 46.06526249),0.03903631284916201,0.4814478584729981,15.257840020705775,friday
Monte Gaza,2013-12-27,7,,1.0,84.0,5.0,,,POINT (10.95804 46.08253),22.0,fair,T0189,252,8.875,0.0,,,POINT (10.98027751 46.06526249),0.04575186173184358,0.5642729613594041,41.15308452306058,friday
Monte Gaza,2013-12-27,8,,1.0,84.0,6.0,,,POINT (10.95804 46.08253),22.0,fair,T0189,252,8.75,0.0,,,POINT (10.98027751 46.06526249),0.04977886592178771,0.6139393463687152,55.68269533111814,friday
Monte Gaza,2013-12-27,9,,1.0,81.0,6.0,,,POINT (10.95804 46.08253),20.5,fair,T0189,252,8.425,0.0,,,POINT (10.98027751 46.06526249),0.04562383612662942,0.5626939788950962,61.8331717757665,friday
Monte Gaza,2013-12-27,10,,1.0,81.0,4.0,,,POINT (10.95804 46.08253),20.5,fair,T0189,252,8.6,0.0,,,POINT (10.98027751 46.06526249),0.0424231843575419,0.5232192737430168,47.29997108692624,friday
Monte Gaza,2013-12-27,11,,1.0,80.0,3.0,,,POINT (10.95804 46.08253),20.0,good,T0189,252,10.225,0.0,,,POINT (10.98027751 46.06526249),0.033391527001862195,0.41182883302296713,26.599210113020845,friday
Monte Gaza,2013-12-27,12,,1.0,79.0,2.0,,,POINT (10.95804 46.08253),19.75,good,T0189,252,10.075,0.0,,,POINT (10.98027751 46.06526249),0.03597532588454377,0.44369568590937314,28.013520434494755,friday
Monte Gaza,2013-12-27,13,,2.0,72.0,2.0,,,POINT (10.95804 46.08253),18.0,good,T0189,252,10.4,0.0,,,POINT (10.98027751 46.06526249),0.02909683426443203,0.35886095592799505,-17.66386396722132,friday
Monte Gaza,2013-12-27,14,,2.0,71.0,2.0,,,POINT (10.95804 46.08253),17.75,good,T0189,252,10.425,0.0,,,POINT (10.98027751 46.06526249),0.0395949720670391,0.4883379888268156,-7.011465436688875,friday
Monte Gaza,2013-12-27,15,,2.0,76.0,1.0,,,POINT (10.95804 46.08253),19.0,good,T0189,252,10.825,0.0,,,POINT (10.98027751 46.06526249),0.03512569832402235,0.43321694599627564,8.99609795551344,friday
Monte Gaza,2013-12-27,16,,2.0,71.0,2.0,,,POINT (10.95804 46.08253),17.75,good,T0189,252,10.175,0.0,,,POINT (10.98027751 46.06526249),0.042039105679702045,0.518482303382992,44.30562432083842,friday
Monte Gaza,2013-12-27,17,,2.0,71.0,2.0,,,POINT (10.95804 46.08253),17.75,good,T0189,252,9.525,0.0,,,POINT (10.98027751 46.06526249),0.056738825884543764,0.6997788525760398,62.07923313481768,friday
Monte Gaza,2013-12-27,18,,2.0,77.0,1.0,,,POINT (10.95804 46.08253),19.25,good,T0189,252,9.525,0.0,,,POINT (10.98027751 46.06526249),0.06932029841713222,0.8549503471446307,90.72995395889546,friday
Monte Gaza,2013-12-27,19,,1.0,80.0,1.0,,,POINT (10.95804 46.08253),20.0,good,T0189,252,8.925,0.0,,,POINT (10.98027751 46.06526249),0.07269553165735568,0.8965782237740534,96.58240199992649,friday
Monte Gaza,2013-12-27,20,,1.0,79.0,1.0,,,POINT (10.95804 46.08253),19.75,good,T0189,252,7.4,0.0,,,POINT (10.98027751 46.06526249),0.07469739245810056,0.9212678403165736,83.82163250866158,friday
Monte Gaza,2013-12-27,21,,2.0,76.0,1.0,,,POINT (10.95804 46.08253),19.0,good,T0189,252,7.075,0.0,,,POINT (10.98027751 46.06526249),0.06964618202979515,0.8589695783674736,79.98251899115346,friday
Monte Gaza,2013-12-27,22,,2.0,75.0,1.0,,,POINT (10.95804 46.08253),18.75,good,T0189,252,8.025,0.0,,,POINT (10.98027751 46.06526249),0.06381517597765363,0.7870538370577281,64.71572866380863,friday
Monte Gaza,2013-12-27,23,,2.0,73.0,2.0,,,POINT (10.95804 46.08253),18.25,good,T0189,252,6.775,0.0,,,POINT (10.98027751 46.06526249),0.05088454236499068,0.6275760225015519,51.49860366882771,friday
Monte Gaza,2013-12-28,1,,2.0,72.0,2.0,,,POINT (10.95804 46.08253),18.0,good,T0189,252,7.4,0.0,,,POINT (10.98027751 46.06526249),0.03832635009310987,0.47269165114835504,11.156026540859514,saturday
Monte Gaza,2013-12-28,2,,3.0,71.0,2.0,,,POINT (10.95804 46.08253),17.75,good,T0189,252,6.825,0.0,,,POINT (10.98027751 46.06526249),0.0347183426443203,0.42819289261328364,6.664216242113738,saturday
Monte Gaza,2013-12-28,3,,2.0,75.0,2.0,,,POINT (10.95804 46.08253),18.75,good,T0189,252,6.725,0.0,,,POINT (10.98027751 46.06526249),0.03340316573556797,0.4119723774053383,9.759416549734384,saturday
Monte Gaza,2013-12-28,4,,2.0,74.0,2.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,6.55,0.0,,,POINT (10.98027751 46.06526249),0.033065642458100564,0.4078095903165736,11.222409567770796,saturday
Monte Gaza,2013-12-28,5,,2.0,73.0,2.0,,,POINT (10.95804 46.08253),18.25,good,T0189,252,6.15,0.0,,,POINT (10.98027751 46.06526249),0.03521880819366853,0.4343653010552452,5.581858977542849,saturday
Monte Gaza,2013-12-28,6,,2.0,72.0,2.0,,,POINT (10.95804 46.08253),18.0,good,T0189,252,5.85,0.0,,,POINT (10.98027751 46.06526249),0.0373719739292365,0.4609210117939169,14.04599334594367,saturday
Monte Gaza,2013-12-28,7,,2.0,73.0,2.0,,,POINT (10.95804 46.08253),18.25,good,T0189,252,5.9,0.0,,,POINT (10.98027751 46.06526249),0.042865456703910614,0.5286739660148976,39.956659892054375,saturday
Monte Gaza,2013-12-28,8,,2.0,73.0,2.0,,,POINT (10.95804 46.08253),18.25,good,T0189,252,5.85,0.0,,,POINT (10.98027751 46.06526249),0.04597299860335195,0.5670003161080074,50.87665805895305,saturday
Monte Gaza,2013-12-28,9,,2.0,74.0,2.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,5.525,0.0,,,POINT (10.98027751 46.06526249),0.04912709450651769,0.6059008322470515,57.78170526251125,saturday
Monte Gaza,2013-12-28,10,,2.0,75.0,2.0,,,POINT (10.95804 46.08253),18.75,good,T0189,252,5.15,0.0,,,POINT (10.98027751 46.06526249),0.04202746741154562,0.518338764742396,55.15662550780763,saturday
Monte Gaza,2013-12-28,11,,2.0,76.0,2.0,,,POINT (10.95804 46.08253),19.0,good,T0189,252,5.3,0.0,,,POINT (10.98027751 46.06526249),0.03793063314711359,0.4678111421477343,22.869123152762448,saturday
Monte Gaza,2013-12-28,12,,2.0,77.0,2.0,,,POINT (10.95804 46.08253),19.25,good,T0189,252,7.375,0.0,,,POINT (10.98027751 46.06526249),0.027828212290502797,0.34321461824953453,6.4943087398471135,saturday
Monte Gaza,2013-12-28,13,,1.0,78.0,2.0,,,POINT (10.95804 46.08253),19.5,good,T0189,252,8.35,0.0,,,POINT (10.98027751 46.06526249),0.030097765363128495,0.3712057728119181,11.472086715628148,saturday
Monte Gaza,2013-12-28,14,,2.0,79.0,2.0,,,POINT (10.95804 46.08253),19.75,good,T0189,252,9.024999999999999,0.0,,,POINT (10.98027751 46.06526249),0.03652234636871508,0.4504422718808194,27.52715399815614,saturday
Monte Gaza,2013-12-28,15,,2.0,77.0,2.0,,,POINT (10.95804 46.08253),19.25,good,T0189,252,8.575,0.0,,,POINT (10.98027751 46.06526249),0.04201582867783985,0.5181952203600249,48.16832774258549,saturday
Monte Gaza,2013-12-28,16,,3.0,74.0,3.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,8.1,0.0,,,POINT (10.98027751 46.06526249),0.04993016713221601,0.6158053946306642,55.61886780769064,saturday
Monte Gaza,2013-12-28,17,,3.0,74.0,2.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,6.875,0.0,,,POINT (10.98027751 46.06526249),0.05862430260707635,0.723033065487275,69.0173986093997,saturday
Monte Gaza,2013-12-28,18,,2.0,74.0,2.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,7.0,0.0,,,POINT (10.98027751 46.06526249),0.0703794227188082,0.8680128801986344,86.8154380718613,saturday
Monte Gaza,2013-12-28,19,,2.0,74.0,2.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,6.8,0.0,,,POINT (10.98027751 46.06526249),0.0740107076350093,0.9127987274984481,91.94482007505077,saturday
Monte Gaza,2013-12-28,20,,2.0,78.0,6.0,,,POINT (10.95804 46.08253),19.5,good,T0189,252,6.575,0.0,,,POINT (10.98027751 46.06526249),0.07222998184357542,0.8908364427374302,89.86640387755946,saturday
Monte Gaza,2013-12-28,21,,1.0,78.0,20.0,,,POINT (10.95804 46.08253),20.0,good,T0189,252,5.725,0.05,,,POINT (10.98027751 46.06526249),0.06792365037243948,0.837725021260087,76.5148795031885,saturday
Monte Gaza,2013-12-28,22,,1.0,79.0,13.0,,,POINT (10.95804 46.08253),19.75,good,T0189,252,5.45,0.0,,,POINT (10.98027751 46.06526249),0.06014897625698323,0.7418373738361265,68.12516445270724,saturday
Monte Gaza,2013-12-28,23,,1.0,79.0,11.0,,,POINT (10.95804 46.08253),19.75,good,T0189,252,5.45,0.15000000000000002,,,POINT (10.98027751 46.06526249),0.052048418063314714,0.6419304894475482,63.81152138832465,saturday
Monte Gaza,2013-12-29,1,,1.0,84.0,2.0,,,POINT (10.95804 46.08253),22.0,fair,T0189,252,5.6,0.4,,,POINT (10.98027751 46.06526249),0.03827979515828678,0.47211747361887024,35.20559619323087,sunday
Monte Gaza,2013-12-29,2,,1.0,85.0,2.0,,,POINT (10.95804 46.08253),22.5,fair,T0189,252,5.7,0.35,,,POINT (10.98027751 46.06526249),0.03641759776536312,0.44915037243947853,14.007791750908364,sunday
Monte Gaza,2013-12-29,3,,1.0,83.0,2.0,,,POINT (10.95804 46.08253),21.5,fair,T0189,252,5.85,0.45,,,POINT (10.98027751 46.06526249),0.03481145251396648,0.42934124767225335,11.939598645453733,sunday
Monte Gaza,2013-12-29,4,,1.0,76.0,1.0,,,POINT (10.95804 46.08253),19.0,good,T0189,252,5.9,0.45,,,POINT (10.98027751 46.06526249),0.03385707635009311,0.41757060831781495,7.535022955142263,sunday
Monte Gaza,2013-12-29,5,,2.0,74.0,1.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,5.9,0.15000000000000002,,,POINT (10.98027751 46.06526249),0.035370111731843575,0.4362313780260707,7.374545095300068,sunday
Monte Gaza,2013-12-29,6,,2.0,73.0,1.0,,,POINT (10.95804 46.08253),18.25,good,T0189,252,6.025,0.05,,,POINT (10.98027751 46.06526249),0.03675512104283054,0.45331315952824325,12.899912144218975,sunday
Monte Gaza,2013-12-29,7,,2.0,74.0,1.0,,,POINT (10.95804 46.08253),18.5,good,T0189,252,6.3,0.05,,,POINT (10.98027751 46.06526249),0.03987430167597766,0.49178305400372446,31.5246567358738,sunday
Monte Gaza,2013-12-29,8,,2.0,73.0,1.0,,,POINT (10.95804 46.08253),18.25,good,T0189,252,6.825,0.0,,,POINT (10.98027751 46.06526249),0.043016759776536316,0.5305400372439479,48.77248129389631,sunday
Monte Gaza,2013-12-29,9,,2.0,73.0,1.0,,,POINT (10.95804 46.08253),18.25,good,T0189,252,7.275,0.0,,,POINT (10.98027751 46.06526249),0.04549580959031657,0.5611149849472377,58.764572877668094,sunday
Monte Gaza,2013-12-29,10,,2.0,72.0,2.0,,,POINT (10.95804 46.08253),18.0,good,T0189,252,7.45,0.0,,,POINT (10.98027751 46.06526249),0.05165270018621974,0.6370499689633766,54.41128749661305,sunday
Monte Gaza,2013-12-29,11,,1.0,71.0,1.0,,,POINT (10.95804 46.08253),17.75,good,T0189,252,7.525,0.0,,,POINT (10.98027751 46.06526249),0.05151303584729981,0.6353274421166977,50.60747394125868,sunday
Monte Gaza,2013-12-29,12,,1.0,72.0,2.0,,,POINT (10.95804 46.08253),18.0,good,T0189,252,7.675,0.0,,,POINT (10.98027751 46.06526249),0.05417830540037244,0.6681990999379266,60.309363496530395,sunday
Monte Gaza,2013-12-29,13,,2.0,71.0,2.0,,,POINT (10.95804 46.08253),17.75,good,T0189,252,7.525,0.0,,,POINT (10.98027751 46.06526249),0.05112895856610801,0.6305904889819989,42.88973773919086,sunday
Monte Gaza,2013-12-29,14,,2.0,68.0,1.0,,,POINT (10.95804 46.08253),17.0,good,T0189,252,7.825,0.0,,,POINT (10.98027751 46.06526249),0.05067504608938547,0.6249922351024207,45.92808536232123,sunday
Monte Gaza,2013-12-29,15,,2.0,65.0,1.0,,,POINT (10.95804 46.08253),16.25,good,T0189,252,8.55,0.0,,,POINT (10.98027751 46.06526249),0.04892923556797021,0.603460572004966,57.321298893553575,sunday
Monte Gaza,2013-12-29,16,,2.0,66.0,3.0,,,POINT (10.95804 46.08253),16.5,good,T0189,252,8.5,0.0,,,POINT (10.98027751 46.06526249),0.04892923696461825,0.6034605892302917,56.2352744118231,sunday
Monte Gaza,2013-12-29,17,,1.0,73.0,0.0,,,POINT (10.95804 46.08253),18.25,good,T0189,252,8.275,0.0,,,POINT (10.98027751 46.06526249),0.0542597751396648,0.6692038933891993,58.685669293315435,sunday
Monte Gaza,2013-12-29,18,,1.0,82.0,0.0,,,POINT (10.95804 46.08253),21.0,fair,T0189,252,8.125,0.0,,,POINT (10.98027751 46.06526249),0.06473463733705773,0.7983938604903787,80.03269159689833,sunday
Monte Gaza,2013-12-29,19,,1.0,82.0,1.0,,,POINT (10.95804 46.08253),21.0,fair,T0189,252,7.95,0.0,,,POINT (10.98027751 46.06526249),0.06694599674115456,0.8256672931409063,87.56870031161819,sunday
Monte Gaza,2013-12-29,20,,1.0,83.0,1.0,,,POINT (10.95804 46.08253),21.5,fair,T0189,252,7.8,0.0,,,POINT (10.98027751 46.06526249),0.06751629422718808,0.8327009621353196,85.56431379936824,sunday
Monte Gaza,2013-12-29,21,,1.0,84.0,1.0,,,POINT (10.95804 46.08253),22.0,fair,T0189,252,7.675,0.0,,,POINT (10.98027751 46.06526249),0.06418761638733705,0.7916472687771571,82.86909191351579,sunday
Monte Gaza,2013-12-29,22,,1.0,85.0,1.0,,,POINT (10.95804 46.08253),22.5,fair,T0189,252,7.875,0.0,,,POINT (10.98027751 46.06526249),0.05753026070763502,0.7095398820608319,69.6645294293481,sunday
Monte Gaza,2013-12-29,23,,1.0,86.0,1.0,,,POINT (10.95804 46.08253),23.0,fair,T0189,252,7.5,0.0,,,POINT (10.98027751 46.06526249),0.05098929236499069,0.6288679391682185,62.89367529234933,sunday
Monte Gaza,2013-12-30,1,,1.0,86.0,2.0,,,POINT (10.95804 46.08253),23.0,fair,T0189,252,7.525,0.0,,,POINT (10.98027751 46.06526249),0.036673649906890135,0.452308348851645,17.56428888103885,monday
Monte Gaza,2013-12-30,2,,0.0,86.0,2.0,,,POINT (10.95804 46.08253),23.0,fair,T0189,252,7.425,0.0,,,POINT (10.98027751 46.06526249),0.03412476722532588,0.42087212911235256,8.62694806489635,monday
Monte Gaza,2013-12-30,3,,0.0,86.0,2.0,,,POINT (10.95804 46.08253),23.0,fair,T0189,252,7.025,0.0,,,POINT (10.98027751 46.06526249),0.03311219739292365,0.4083837678460583,12.42024482092438,monday
Monte Gaza,2013-12-30,4,,0.0,86.0,2.0,,,POINT (10.95804 46.08253),23.0,fair,T0189,252,6.625,0.0,,,POINT (10.98027751 46.06526249),0.03239059590316574,0.39948401613904405,12.522330091657976,monday
